system,func,method,noise,seed,iters,conv,E
t1_c8,b3lyp5,soscf,1e-07,13,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-07,14,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,15,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,16,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,17,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,18,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,19,100,False,-310.17118912
t1_c8,b3lyp5,soscf,1e-07,2,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,20,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,21,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,22,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,23,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,24,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,25,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,26,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-07,27,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-07,28,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-07,29,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-07,3,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,30,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-07,4,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,5,100,False,-310.17194093
t1_c8,b3lyp5,soscf,1e-07,6,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-07,7,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-07,8,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-07,9,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-08,1,43,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,10,61,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,11,54,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,12,59,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,13,49,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,14,55,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,15,65,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,16,85,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,17,53,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,18,38,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,19,60,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,2,100,False,-310.13162084
t1_c8,b3lyp5,soscf,1e-08,20,83,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,21,42,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,22,38,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,23,39,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,24,60,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,25,75,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,26,100,False,-310.17181048
t1_c8,b3lyp5,soscf,1e-08,27,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-08,28,38,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,29,74,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,3,45,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,30,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-08,4,54,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-08,5,100,False,-310.16817743
t1_c8,b3lyp5,soscf,1e-08,6,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-08,7,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-08,8,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-08,9,62,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,1,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-09,10,100,False,-310.17194042
t1_c8,b3lyp5,soscf,1e-09,11,40,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,12,73,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,13,49,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,14,65,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,15,50,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,16,65,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,17,69,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,18,36,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,19,75,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,2,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-09,20,45,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,21,42,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,22,38,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,23,37,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,24,42,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,25,53,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,26,100,False,-309.71121326
t1_c8,b3lyp5,soscf,1e-09,27,99,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,28,38,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,29,100,False,-310.17194076
t1_c8,b3lyp5,soscf,1e-09,3,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,1e-09,30,49,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,4,100,False,-310.15914599
t1_c8,b3lyp5,soscf,1e-09,5,100,False,-308.98933030
t1_c8,b3lyp5,soscf,1e-09,6,57,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,7,52,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,8,44,True,-310.17194093
t1_c8,b3lyp5,soscf,1e-09,9,60,True,-310.17194093
t1_c8,b3lyp5,soscf,3e-08,1,100,False,-310.17194093
t1_c8,b3lyp5,soscf,3e-08,10,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,3e-08,11,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,3e-08,12,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,3e-08,13,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,3e-08,14,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,3e-08,15,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,3e-08,16,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,3e-08,17,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,3e-08,18,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,3e-08,19,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,3e-08,2,100,False,-310.17194093
t1_c8,b3lyp5,soscf,3e-08,20,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,3e-08,21,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,3e-08,22,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,3e-08,23,-1,TIMEOUT,nan
t1_c8,b3lyp5,soscf,3e-08,24,100,False,-310.17194093
t1_c8,b3lyp5,soscf,3e-08,25,100,False,-310.17194093
t1_c8,b3lyp5,soscf,3e-08,26,100,False,-310.17194093
t1_c8,b3lyp5,soscf,3e-08,27,100,False,-310.17194093
t1_c8,b3lyp5,soscf,3e-08,28,100,False,-310.17194093
t1_c8,b3lyp5,soscf,3e-08,29,100,False,-310.17194093
t1_c8,b3lyp5,soscf,3e-08,3,100,False,-310.17194093
t1_c8,b3lyp5,soscf,3e-08,30,100,False,-310.16953197
t1_c8,b3lyp5,soscf,3e-08,4,100,False,-310.17194093
t1_c8,b3lyp5,soscf,3e-08,5,100,False,-310.17194085
t1_c8,b3lyp5,soscf,3e-08,6,100,False,-310.17194093
t1_c8,b3lyp5,soscf,3e-08,7,100,False,-310.17194093
t1_c8,b3lyp5,soscf,3e-08,8,100,False,-310.17194093
t1_c8,b3lyp5,soscf,3e-08,9,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,0e+00,1,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-07,1,100,False,-310.17194093
t1_c8,b3lyp5,switch,1e-07,10,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,11,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,12,100,False,-310.17194093
t1_c8,b3lyp5,switch,1e-07,13,100,False,-310.17194093
t1_c8,b3lyp5,switch,1e-07,14,100,False,-310.17194093
t1_c8,b3lyp5,switch,1e-07,15,100,False,-310.17194093
t1_c8,b3lyp5,switch,1e-07,16,100,False,-310.17194093
t1_c8,b3lyp5,switch,1e-07,17,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,18,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,19,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,2,100,False,-310.17194093
t1_c8,b3lyp5,switch,1e-07,20,100,False,-310.17194093
t1_c8,b3lyp5,switch,1e-07,21,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,22,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,23,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,24,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,25,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,26,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,27,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,28,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,29,100,False,-310.17194093
t1_c8,b3lyp5,switch,1e-07,3,100,False,-310.17194093
t1_c8,b3lyp5,switch,1e-07,30,100,False,-310.17194093
t1_c8,b3lyp5,switch,1e-07,4,100,False,-310.17194093
t1_c8,b3lyp5,switch,1e-07,5,100,False,-310.17194093
t1_c8,b3lyp5,switch,1e-07,6,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,7,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,8,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-07,9,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-08,1,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,10,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,11,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,12,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,13,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,14,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,15,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,16,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,17,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,18,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,19,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,2,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,20,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,21,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,22,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,23,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,24,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,25,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,26,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,27,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,28,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,29,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,3,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,30,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,4,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,5,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,6,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,7,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,8,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-08,9,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,1,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,1e-09,10,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,11,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,12,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,13,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,14,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,15,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,16,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,17,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,18,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,19,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,2,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,20,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,21,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,22,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,23,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,24,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,25,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,26,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,27,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,28,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,29,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,3,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,30,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,4,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,5,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,6,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,7,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,8,19,True,-310.17194093
t1_c8,b3lyp5,switch,1e-09,9,19,True,-310.17194093
t1_c8,b3lyp5,switch,3e-08,1,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,10,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,3e-08,11,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,3e-08,12,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,3e-08,13,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,3e-08,14,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,3e-08,15,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,3e-08,16,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,3e-08,17,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,3e-08,18,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,3e-08,19,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,3e-08,2,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,20,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,3e-08,21,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,3e-08,22,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,23,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,24,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,25,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,26,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,27,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,28,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,29,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,3,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,30,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,4,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,5,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,6,100,False,-310.17194093
t1_c8,b3lyp5,switch,3e-08,7,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,3e-08,8,-1,TIMEOUT,nan
t1_c8,b3lyp5,switch,3e-08,9,-1,TIMEOUT,nan
t1_c8,hf,diis,0e+00,1,17,True,-308.25893349
t1_c8,hf,diis,1e-07,1,100,False,-308.25893349
t1_c8,hf,diis,1e-07,10,100,False,-308.25893349
t1_c8,hf,diis,1e-07,11,100,False,-308.25893349
t1_c8,hf,diis,1e-07,12,100,False,-308.25893349
t1_c8,hf,diis,1e-07,13,100,False,-308.25893349
t1_c8,hf,diis,1e-07,14,100,False,-308.25893349
t1_c8,hf,diis,1e-07,15,100,False,-308.25893349
t1_c8,hf,diis,1e-07,16,100,False,-308.25893349
t1_c8,hf,diis,1e-07,17,100,False,-308.25893349
t1_c8,hf,diis,1e-07,18,100,False,-308.25893349
t1_c8,hf,diis,1e-07,19,100,False,-308.25893349
t1_c8,hf,diis,1e-07,2,100,False,-308.25893349
t1_c8,hf,diis,1e-07,20,100,False,-308.25893349
t1_c8,hf,diis,1e-07,21,100,False,-308.25893349
t1_c8,hf,diis,1e-07,22,100,False,-308.25893349
t1_c8,hf,diis,1e-07,23,100,False,-308.25893349
t1_c8,hf,diis,1e-07,24,100,False,-308.25893349
t1_c8,hf,diis,1e-07,25,100,False,-308.25893349
t1_c8,hf,diis,1e-07,26,100,False,-308.25893349
t1_c8,hf,diis,1e-07,27,100,False,-308.25893349
t1_c8,hf,diis,1e-07,28,100,False,-308.25893349
t1_c8,hf,diis,1e-07,29,100,False,-308.25893349
t1_c8,hf,diis,1e-07,3,100,False,-308.25893349
t1_c8,hf,diis,1e-07,30,100,False,-308.25893349
t1_c8,hf,diis,1e-07,4,100,False,-308.25893349
t1_c8,hf,diis,1e-07,5,100,False,-308.25893349
t1_c8,hf,diis,1e-07,6,100,False,-308.25893349
t1_c8,hf,diis,1e-07,7,100,False,-308.25893349
t1_c8,hf,diis,1e-07,8,100,False,-308.25893349
t1_c8,hf,diis,1e-07,9,100,False,-308.25893349
t1_c8,hf,diis,1e-08,1,17,True,-308.25893349
t1_c8,hf,diis,1e-08,10,17,True,-308.25893349
t1_c8,hf,diis,1e-08,11,17,True,-308.25893349
t1_c8,hf,diis,1e-08,12,17,True,-308.25893349
t1_c8,hf,diis,1e-08,13,17,True,-308.25893349
t1_c8,hf,diis,1e-08,14,17,True,-308.25893349
t1_c8,hf,diis,1e-08,15,17,True,-308.25893349
t1_c8,hf,diis,1e-08,16,17,True,-308.25893349
t1_c8,hf,diis,1e-08,17,17,True,-308.25893349
t1_c8,hf,diis,1e-08,18,17,True,-308.25893349
t1_c8,hf,diis,1e-08,19,17,True,-308.25893349
t1_c8,hf,diis,1e-08,2,17,True,-308.25893349
t1_c8,hf,diis,1e-08,20,17,True,-308.25893349
t1_c8,hf,diis,1e-08,21,17,True,-308.25893349
t1_c8,hf,diis,1e-08,22,17,True,-308.25893349
t1_c8,hf,diis,1e-08,23,17,True,-308.25893349
t1_c8,hf,diis,1e-08,24,17,True,-308.25893349
t1_c8,hf,diis,1e-08,25,17,True,-308.25893349
t1_c8,hf,diis,1e-08,26,17,True,-308.25893349
t1_c8,hf,diis,1e-08,27,17,True,-308.25893349
t1_c8,hf,diis,1e-08,28,17,True,-308.25893349
t1_c8,hf,diis,1e-08,29,17,True,-308.25893349
t1_c8,hf,diis,1e-08,3,17,True,-308.25893349
t1_c8,hf,diis,1e-08,30,17,True,-308.25893349
t1_c8,hf,diis,1e-08,4,17,True,-308.25893349
t1_c8,hf,diis,1e-08,5,17,True,-308.25893349
t1_c8,hf,diis,1e-08,6,17,True,-308.25893349
t1_c8,hf,diis,1e-08,7,17,True,-308.25893349
t1_c8,hf,diis,1e-08,8,17,True,-308.25893349
t1_c8,hf,diis,1e-08,9,17,True,-308.25893349
t1_c8,hf,diis,1e-09,1,17,True,-308.25893349
t1_c8,hf,diis,1e-09,10,17,True,-308.25893349
t1_c8,hf,diis,1e-09,11,17,True,-308.25893349
t1_c8,hf,diis,1e-09,12,17,True,-308.25893349
t1_c8,hf,diis,1e-09,13,17,True,-308.25893349
t1_c8,hf,diis,1e-09,14,17,True,-308.25893349
t1_c8,hf,diis,1e-09,15,17,True,-308.25893349
t1_c8,hf,diis,1e-09,16,17,True,-308.25893349
t1_c8,hf,diis,1e-09,17,17,True,-308.25893349
t1_c8,hf,diis,1e-09,18,17,True,-308.25893349
t1_c8,hf,diis,1e-09,19,17,True,-308.25893349
t1_c8,hf,diis,1e-09,2,17,True,-308.25893349
t1_c8,hf,diis,1e-09,20,17,True,-308.25893349
t1_c8,hf,diis,1e-09,21,17,True,-308.25893349
t1_c8,hf,diis,1e-09,22,17,True,-308.25893349
t1_c8,hf,diis,1e-09,23,17,True,-308.25893349
t1_c8,hf,diis,1e-09,24,17,True,-308.25893349
t1_c8,hf,diis,1e-09,25,17,True,-308.25893349
t1_c8,hf,diis,1e-09,26,17,True,-308.25893349
t1_c8,hf,diis,1e-09,27,17,True,-308.25893349
t1_c8,hf,diis,1e-09,28,17,True,-308.25893349
t1_c8,hf,diis,1e-09,29,17,True,-308.25893349
t1_c8,hf,diis,1e-09,3,17,True,-308.25893349
t1_c8,hf,diis,1e-09,30,17,True,-308.25893349
t1_c8,hf,diis,1e-09,4,17,True,-308.25893349
t1_c8,hf,diis,1e-09,5,17,True,-308.25893349
t1_c8,hf,diis,1e-09,6,17,True,-308.25893349
t1_c8,hf,diis,1e-09,7,17,True,-308.25893349
t1_c8,hf,diis,1e-09,8,17,True,-308.25893349
t1_c8,hf,diis,1e-09,9,17,True,-308.25893349
t1_c8,hf,diis,3e-08,1,31,True,-308.25893349
t1_c8,hf,diis,3e-08,10,22,True,-308.25893349
t1_c8,hf,diis,3e-08,11,21,True,-308.25893349
t1_c8,hf,diis,3e-08,12,25,True,-308.25893349
t1_c8,hf,diis,3e-08,13,26,True,-308.25893349
t1_c8,hf,diis,3e-08,14,25,True,-308.25893349
t1_c8,hf,diis,3e-08,15,24,True,-308.25893349
t1_c8,hf,diis,3e-08,16,29,True,-308.25893349
t1_c8,hf,diis,3e-08,17,28,True,-308.25893349
t1_c8,hf,diis,3e-08,18,27,True,-308.25893349
t1_c8,hf,diis,3e-08,19,26,True,-308.25893349
t1_c8,hf,diis,3e-08,2,30,True,-308.25893349
t1_c8,hf,diis,3e-08,20,25,True,-308.25893349
t1_c8,hf,diis,3e-08,21,24,True,-308.25893349
t1_c8,hf,diis,3e-08,22,49,True,-308.25893349
t1_c8,hf,diis,3e-08,23,48,True,-308.25893349
t1_c8,hf,diis,3e-08,24,47,True,-308.25893349
t1_c8,hf,diis,3e-08,25,46,True,-308.25893349
t1_c8,hf,diis,3e-08,26,45,True,-308.25893349
t1_c8,hf,diis,3e-08,27,44,True,-308.25893349
t1_c8,hf,diis,3e-08,28,27,True,-308.25893349
t1_c8,hf,diis,3e-08,29,26,True,-308.25893349
t1_c8,hf,diis,3e-08,3,29,True,-308.25893349
t1_c8,hf,diis,3e-08,30,25,True,-308.25893349
t1_c8,hf,diis,3e-08,4,28,True,-308.25893349
t1_c8,hf,diis,3e-08,5,27,True,-308.25893349
t1_c8,hf,diis,3e-08,6,26,True,-308.25893349
t1_c8,hf,diis,3e-08,7,25,True,-308.25893349
t1_c8,hf,diis,3e-08,8,24,True,-308.25893349
t1_c8,hf,diis,3e-08,9,23,True,-308.25893349
t1_c8,hf,ensemble,0e+00,1,28,True,-308.25893349
t1_c8,hf,ensemble,1e-07,1,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,10,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,11,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,12,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,13,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,14,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,15,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,16,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,17,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,18,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,19,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,2,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,20,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,21,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,22,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,23,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,24,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,25,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,26,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,27,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,28,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,29,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,3,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,30,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,4,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,5,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,6,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,7,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,8,100,False,-308.25893348
t1_c8,hf,ensemble,1e-07,9,100,False,-308.25893348
t1_c8,hf,ensemble,1e-08,1,53,True,-308.25893349
t1_c8,hf,ensemble,1e-08,10,37,True,-308.25893349
t1_c8,hf,ensemble,1e-08,11,32,True,-308.25893349
t1_c8,hf,ensemble,1e-08,12,35,True,-308.25893349
t1_c8,hf,ensemble,1e-08,13,55,True,-308.25893349
t1_c8,hf,ensemble,1e-08,14,30,True,-308.25893349
t1_c8,hf,ensemble,1e-08,15,29,True,-308.25893349
t1_c8,hf,ensemble,1e-08,16,32,True,-308.25893349
t1_c8,hf,ensemble,1e-08,17,34,True,-308.25893349
t1_c8,hf,ensemble,1e-08,18,32,True,-308.25893349
t1_c8,hf,ensemble,1e-08,19,34,True,-308.25893349
t1_c8,hf,ensemble,1e-08,2,37,True,-308.25893349
t1_c8,hf,ensemble,1e-08,20,44,True,-308.25893349
t1_c8,hf,ensemble,1e-08,21,31,True,-308.25893349
t1_c8,hf,ensemble,1e-08,22,31,True,-308.25893349
t1_c8,hf,ensemble,1e-08,23,30,True,-308.25893349
t1_c8,hf,ensemble,1e-08,24,39,True,-308.25893349
t1_c8,hf,ensemble,1e-08,25,30,True,-308.25893349
t1_c8,hf,ensemble,1e-08,26,34,True,-308.25893349
t1_c8,hf,ensemble,1e-08,27,31,True,-308.25893349
t1_c8,hf,ensemble,1e-08,28,29,True,-308.25893349
t1_c8,hf,ensemble,1e-08,29,34,True,-308.25893349
t1_c8,hf,ensemble,1e-08,3,34,True,-308.25893349
t1_c8,hf,ensemble,1e-08,30,31,True,-308.25893349
t1_c8,hf,ensemble,1e-08,4,35,True,-308.25893349
t1_c8,hf,ensemble,1e-08,5,32,True,-308.25893349
t1_c8,hf,ensemble,1e-08,6,39,True,-308.25893349
t1_c8,hf,ensemble,1e-08,7,40,True,-308.25893349
t1_c8,hf,ensemble,1e-08,8,32,True,-308.25893349
t1_c8,hf,ensemble,1e-08,9,28,True,-308.25893349
